"title","longitude","latitude","refnum","has_location"
"Bennettsville Historic District (Boundary Increase)",-79.6828899499999,34.6177933390001,93000438,0
"Berly, W. Q. M., House",-81.2406768799999,33.986183167,83003870,0
"Berly, William, House",-81.2406997679999,33.9861373900001,77001230,0
"Bethel A.M.E. Church",-81.0338668819999,34.0062217710001,82003899,0
"Bethel African Methodist Episcopal Church",-79.4576416019999,33.0891494750001,04000651,0
"Bethel Methodist Church",-79.9407882689999,32.784046173,74002260,0
"Bethel Presbyterian Church",-81.1526566419999,35.11130883,80003714,0
"Bethesda Presbyterian Church",-80.6052093509999,34.24658966100011,85003258,0
"Bethesda Presbyterian Church",-81.1752561079999,34.8977732180001,77001233,0
"Bethlehem Baptist Church",-81.36530303999992,33.2462501530001,79002374,0
"Bettis Academy and Junior College",-81.8586446959999,33.6583651760001,98000560,0
"Biggin Church Ruins",-79.96689394399991,33.2125485020001,77001215,0
"Bishopville Commercial Historic District",-80.24622246599991,34.2187133240001,86000052,0
"Bishopville High School",-80.2411041259999,34.2240371700001,04001087,0
"Bivings--Converse House",-81.8363370809999,34.9427865160001,95000638,0
"Black River Plantation House",-79.2999804169999,33.5102932490001,94000062,0
"Blacklock, William, House",-79.9393539429999,32.7829284670001,73001681,0
"Blake Tenements",-79.93170615999991,32.7767970530001,70000572,0
"Bleak Hall Plantation Outbuildings",-80.2344000789999,32.5529589240001,73001698,0
"Blink Bonnie",-80.8203036269999,34.3375430280001,72001209,0
"Blocker House",-81.99543722199991,33.867114863,71000771,0
"Blooming Grove",-79.71385432099991,34.2684821610001,05000517,0
"Bluffton Historic District",-80.86323280799991,32.2327159630001,96000686,0
"Bon Haven",-81.94291686999991,34.963489532,76001711,0
"Bonham House",-81.69773953800001,34.0081386320001,74001875,0
"Bonnie Shade",-79.7933120729999,34.184528351,78002506,0
"Boone Hall Plantation House and Historic Landscape (Boundary Increase)",-79.82159260499991,32.8520632700001,93001512,0
"Boone--Douthit House",-82.73114776599991,34.6063423160001,97000742,0
"Boozer, Lemuel, House",-81.2424545289999,33.9851608280001,77001231,0
"Borough House Plantation",-80.5373869349999,33.9537999810001,72001224,0
"Bouknight, Simon, House",-81.55243902299991,33.9089486930001,82003876,0
"Boundary Street-Newberry Cotton Mills Historic District",-81.62486755399991,34.2702472230001,80004465,0
"Boykin Mill Complex",-80.5709361469999,34.128244856,92001230,0
"Branford-Horry House",-79.9308090209999,32.7747497560001,70000573,0
"Brattonsville Historic District",-81.1771946639999,34.867777925,71000812,0
"Brewton, Miles, House",-79.9321975709999,32.7721328740001,66000699,0
"Brewton, Robert, House",-79.92903900099989,32.77438736,66000700,0
"Brice, Dr. Walter, House and Office",-81.24424514799991,34.504674788,84000594,0
"Brick House Ruin",-80.32510264199991,32.601558917,70000580,0
"Briggman, F. H. W., House",-80.8654551769999,33.490173923,85002337,0
"Broad Margin",-82.38994598399999,34.8736534120001,78002513,0
"Brogdon, J. Clinton, House",-80.2503890989999,33.82183075000011,93000585,0
"Brookgreen Gardens",-79.0994032509999,33.5206967020001,78002510,0
"Brooklands Plantation",-80.35528605499989,32.5698562760001,86003198,0
"Brooks, J. Wesley, House",-82.12971842599991,34.138361956,73001712,0
"Browntown",-79.6299444519999,33.7997340620001,82003850,0
"Bruce, Donald, House",-80.8144161459999,33.4767048150001,78002528,0
"Brushy Creek",-82.38846588099992,34.809989929,99000102,0
"Buchan, A. H., Company Building",-79.2528534839999,34.2036610260001,84003817,0
"Buck&amp;apos;s Upper Mill Farm",-79.0630355459999,33.7387789510001,82003868,0
"Buffalo Mill Historic District",-81.68256420099992,34.723812346,90001506,0
"Buford&amp;apos;s Massacre Site",-80.6260754959999,34.74066121,90000091,0
"Building at 1210--1214 Main Street",-81.0349910599999,34.0010937480001,79003361,0
"Building at 1644 Main Street",-81.036224365,34.0072402950001,79003377,0
"Building at 1722--1724 Main Street",-81.03670518199991,34.0084887420001,80003694,0
"Building at 303 Saluda Avenue",-81.0169219969999,33.9928054810001,82003900,0
"Burdette Building",-82.2550659179999,34.7376823430001,03000660,0
"Burroughs School",-79.0506973269999,33.84211731,84002047,0
"Burroughs, Arthur M., House",-79.0491333009999,33.8399391170001,86002224,0
"Burt, Armistead, House",-82.3820266719999,34.1803169250001,70000559,0
"Bush House",-82.0840606689999,35.022533417,03000695,0
"Butler Family Cemetery",-81.7255399879999,34.0655794370001,74001874,0
"Byrd, J. A., Mercantile Store",-80.69400312799991,33.877699771,86000542,0
"Cainhoy Historic District",-79.83279730699989,32.9274471040001,82003832,0
"Caldwell Street Historic District",-81.6167948179999,34.2715146070001,80004464,0
"Caldwell-Hampton-Boylston House",-81.04375457799991,34.0088157650001,71000796,0
"Caldwell-Johnson-Morris Cottage",-82.64617156999991,34.499095917,71000740,0
"Calhoun County Courthouse",-80.77913442799992,33.6630891840001,81000561,0
"Calhoun County Library",-80.7742490869999,33.666913589,75001690,0
"Calhoun Mill",-82.47444692399991,34.0341948710001,80003679,0
"Calhoun, Patrick, Family Cemetery",-82.44555376199992,34.0619700140001,75001684,0
"Calhoun, Patrick, Family Cemetery",-82.44555376199992,34.0619700140001,75001684,0
"Calhoun--Gibert House",-82.47335668699991,33.9723460260001,96000220,0
"Camden Battlefield",-80.6070566809999,34.3463783670001,66000707,0
"Camp Hill",-81.8162043879999,34.7894489530001,70000600,0
"Camp Welfare",-80.95091537099999,34.489785596,84000586,0
"Canal Dime Savings Bank",-81.03553771999989,34.005752563,80004468,0
"Cannon Building",-82.19901275599992,34.6927185060001,05001100,0
"Cannon, W. E., House and Store",-80.0871200559999,34.3713531490001,91000470,0
"Cantey, Zachariah, House",-80.54853929099991,34.1694606350001,83002199,0
"Cape Romain Lighthouses",-79.3739225539999,33.0182797860001,81000563,0
"Cape Romain Lighthouses",-79.37359153799991,33.0188166020001,81000563,0
"Carnegie Free Library",-81.6489105219999,35.0732803340001,00000587,0
"Carnegie Public Library",-80.3451843259999,33.920677185,94000814,0
"Carnes, James, House",-80.2513504029999,34.2163467410001,86000051,0
"Carolina Supply Company",-82.4004898069999,34.848644257,97000743,0
"Carroll Place",-80.63524767999991,33.1275545700001,74001849,0
"Carroll, Chancellor James P., House",-81.75980377199991,33.564655304,77001209,0
"Carter Hill",-80.54870936399991,34.1354522160001,92001231,0
"Cartledge House",-81.55284881599989,33.9096412660001,82003879,0
"Carver Theatre",-81.0210571289999,34.0100936890001,03000658,0
"Cashua Street--Spring Street Historic District",-79.8666759379999,34.307017966,88000064,0
"Cassina Point",-80.25048302799991,32.5913936030001,86003210,0
"Castle Pinckney",-79.91113865599992,32.773553157,70000574,0
"Catfish Creek Baptist Church",-79.5763702389999,34.3756484990001,75001697,0
"Catholic Presbyterian Church",-81.0350762729999,34.5989274630001,71000762,0
"Cattle Creek Campground",-80.7519132299999,33.322267593,83002204,0
"Cauthen, Dr. William Columbus, House",-80.6412514299999,34.5552360380001,82003872,0
"Cayce, William J., House",-81.0532913209999,33.975246429,75001703,0
"Cedar Bluff",-81.74248461399991,34.6630619140001,74001886,0
"Cedar Grove",-81.9789862529999,33.8465940290001,71000772,0
"Cedar Grove Plantation Chapel",-79.1382278589999,33.4673332420001,91000231,0
"Cedar Springs Historic District",-82.30207689699991,34.0806629420001,82003824,0
"Cedars, The",-81.8802515389999,33.427187561,93000539,0
"Central Baptist Church",-79.94060516399991,32.7883872990001,77001217,0
"Central Graded School",-81.6211038009999,34.7175583200001,78002534,0
"Central High School",-82.7731094359999,34.71705246,94000475,0
"Central Methodist Church",-81.9330215449999,34.9521522520001,03001002,0
"Century House",-80.95802255799991,34.303623111,71000777,0
"Chamber of Commerce Building",-82.39965057399991,34.849300385,82003854,0
"Chamberlain-Kay House",-82.4916610719999,34.5239105220001,80003652,0
"Chapelle Administration Building",-81.0209655759999,34.0102615360001,76001710,0
"Charleston Historic District (Boundary Increase)",-79.93672610999991,32.7856342920001,84002028,0
"Charleston Navy Yard Historic District",-79.96432350800001,32.8607135270001,06000699,0
"Charleston Old and Historic District (Boundary Increase)",-79.9283676149999,32.7837562560001,86000588,0
"Charleston Old and Historic District (Boundary Increase)",-79.9253557479999,32.781027243,85001833,0
"Charleston&amp;apos;s French Quarter District",-79.92762001999991,32.779197545,73001682,0
"Charlotte Avenue--Aiken Avenue Historic District",-81.0240280059999,34.9356987450001,92000659,0
"Charlton Hall Plantation House",-82.1681642999999,34.4944196520001,95000633,0
"Cheraw Historic District",-79.88702611299991,34.6973668040001,74001844,0
"Cherokee Path, Sterling Land Grant",-80.7074746189999,33.6365587160001,76001696,0
"Chesnut Cottage",-81.02693939199992,34.0078620910001,71000797,0
"Chester City Hall and Opera House",-81.2127565309999,34.703057314,73001704,0
"Chester Historic District",-81.2150672489999,34.7056594140001,72001203,0
"Chester Historic District (Boundary Increase)",-81.2127358689999,34.7077826980001,87000684,0
"Chesterfield Inn",-78.8817138669999,33.6900634770001,96001218,0
"Chicora Wood Plantation",-79.1750781249999,33.5176779120001,73001710,0
"Chinaberry",-81.7208938599999,33.5529785160001,82003826,0
"Christ Church",-79.8135807219999,32.8438336720001,72001201,0
"Christ Church (Episcopal) and Churchyard",-82.3950271609999,34.850570679,71000784,0
"Christ Episcopal Church",-79.1927731349999,34.2422844490001,78002507,0
"Church of the Advent",-81.92456054699991,34.9498481750001,00000553,0
"Church of the Cross",-80.86410543999992,32.2311742350001,75001686,0
"Church of the Holy Apostles Rectory",-81.3503036499999,33.2417526250001,72001189,0
"Church of the Holy Apostles, Episcopal",-81.3502197269999,33.2417640690001,72001188,0
"Church of the Holy Trinity",-80.9648964969999,32.4702165240001,82003869,0
"Church Street Historic District",-81.50635466399992,33.919184789,82003884,0
"Cigar Factory",-79.93301765599991,32.7975181880001,80003658,0
"Circular Congregational Church and Parish House",-79.9313049319999,32.7790336610001,73001683,0
"Citizens and Southern National Bank of South Carolina",-79.9294967649999,32.7766265870001,71000747,0
"City of Camden Historic District",-80.60537749299991,34.25445761700011,71000787,0
"Civilian Conservation Corps Quarry No. 1 and Truck Trail",-82.7125367379999,35.0046402330001,89000479,0
"Civilian Conservation Corps Quarry No. 2",-82.7213266639999,35.00577811300011,89000480,0
"Claflin College Historic District",-80.8545597429999,33.4975396740001,85002324,0
"Clarkson Farm Complex",-79.93225962699999,33.56064889000001,88001706,0
"Claussen House",-79.6208877559999,34.1274452210001,01000343,0
"Claussen&amp;apos;s Bakery",-81.01822831199991,33.5940609040001,87000401,0
"Clemson College Sheep Barn",-82.8301770729999,34.6767223140001,89002140,0
"Clemson University Historic District I",-82.8340394609999,34.67963961,89002138,0
"Clemson University Historic District II",-82.83800184799991,34.677686495,89002139,0
"Cleveland Law Range",-81.9341659549999,34.9511108400001,73001730,0
"Clinton AME Zion Church",-80.5872344969999,34.549583435,90000092,0
"Clinton Commercial Historic District",-81.88080686699991,34.4729861160001,84000577,0
"Clio Historic District",-79.5467226319999,34.57918713900011,79002388,0
"Clover Downtown Historic District",-81.2264441059999,35.111797611,99000816,0
"Coateswood",-81.6134567259999,34.274448395,75001704,0
"Coffin Point Plantation",-80.4752593599999,32.4328454130001,75001687,0
"Coffin Point Plantation Caretaker&amp;apos;s House",-80.4729236339999,32.4357404280001,88001730,0
"Cohasset",-81.07744680999991,32.9320529660001,86001935,0
"Coker Experimental Farms",-80.0594870639999,34.3630375500001,66000706,0
"Coker Spring",-81.72669381199999,33.549898629,78002490,0
"Coker, J. L., Company Building",-80.0732574459999,34.3743057250001,83002192,0
"Coker, James L., III, House",-80.08727264399991,34.3712921140001,91000471,0
"Coker, Robert R., House",-80.1054687499999,34.3663520810001,94001130,0
"Coker, S. Pressly, House",-80.080787659,34.3737945560001,94001131,0
"Colding--Walker House",-81.3653246669999,33.04141934800011,98000415,0
"College of Charleston",-79.9370807019999,32.783652896,71000748,0
"College Street Historic District",-81.62120474899992,34.2803122320001,80004461,0
"Colleton County Courthouse",-80.65886014099991,32.9033955100001,71000765,0
"Columbia Canal",-81.0556419169999,34.0017805960001,79002392,0
"Columbia City Hall",-81.0371398929999,34.0093078610001,73001725,0
"Columbia Historic District I",-81.0365110579999,34.0103827670001,71000798,0
"Columbia Historic District II",-81.0331648519999,34.010996999,71000799,0
"Columbia Historic District II (Boundary Increase)",-81.0322113379999,34.009743627,82003901,0
"Columbia Mills Building",-81.0477675579999,33.9985641580001,82003902,0
"Columbia Township Auditorium",-81.02776336699991,34.0092391970001,05001104,0
"Colvin--Fant--Durham Farm Complex",-81.2618715049999,34.5814902580001,92000961,0
"Coming Street Cemetery",-79.9424432439999,32.7897868090001,96001223,0
"Concord Presbyterian Church",-81.1690110939999,34.524236096,84000598,0
"Confederate Printing Plant",-81.0446929929999,33.9978866580001,79002393,0
"Consolidated Building",-81.03412562599991,34.0032585270001,79003373,0
"Converse College Historic District",-81.9169587399999,34.954873723,75001706,0
"Conway Downtown Historic District",-79.04727725799999,33.836277108,94000815,0
"Conway Methodist Church, 1898 and 1910 Sanctuaries",-79.0476970219999,33.8368247860001,86002225,0
"Cook&amp;apos;s Old Field Cemetery",-79.8025695389999,32.8418616930001,01000679,0
"Cool Springs",-80.6116256709999,34.2933082580001,89001596,0
"Cooper River Historic District",-79.8761667949999,33.08187309,02000571,0
"Cope Depot",-81.00739993799991,33.3775722620001,01000298,0
"Copeland House",-81.04620146799989,33.0952553930001,91001494,0
"Corinth Baptist Church",-81.6248086789999,34.716457258,89000939,0
"Corley, C. E., House",-81.2333145139999,33.9668388370001,83003872,0
"Corner Packing Shed, The",-80.57586026999989,32.397518807,88001733,0
"Corner Store and Office, The",-80.57820284899989,32.396804978,88001737,0
"Cornwell Inn",-81.1780140849999,34.6074599360001,94000044,0
"Court Tennis Building",-81.72138977099991,33.5592117310001,84000513,0
"Cousins House",-81.60990866099991,34.2611238890001,80004473,0
"Cowpens Depot",-81.80308532699991,35.0150108340001,97001104,0
"Cowpens National Battlefield",-81.8107596069999,35.134013312,66000072,0
"Craig House",-80.7667322609999,34.7576946880001,90000093,0
"Crawford&amp;apos;s Plantation House",-80.30058288599992,32.534164429,93000475,0
"Cross Keys House",-81.7738770229999,34.63417251700011,71000811,0
"Crossways",-81.70211791999991,33.5469169620001,97000536,0
"Culp House",-81.6217575069999,34.7187118530001,75001709,0
"Cureton House",-80.85011988299991,34.8081448410001,90000094,0
"Cureton-Huff House",-82.3336954979999,34.692698223,83002196,0
"Curtiss--Wright Hangar",-81.00137329099989,33.976840973,98000418,0
"Cuthbert, John A., House",-80.6753463749999,32.432445526,72001192,0
"Cypress Methodist Camp Ground",-80.17384407499991,33.1050549290001,78002504,0
"Dantzler, Col. Olin M., House",-80.7716445919999,33.6615982060001,73001680,0
"Darby Plantation",-81.88798844599999,33.753532883,74001851,0
"Dargan, Julius A., House",-79.8770828249999,34.2995643620001,88000036,0
"Darlington Downtown Historic District",-79.8710468389999,34.3027838890001,06000546,0
"Darlington Industrial Historic District",-79.8647111479999,34.3003987380001,88000062,0
"Darlington Memorial Cemetery",-79.85591346299989,34.292895232,05000576,0
"Darlington, Lyde Irby, House",-82.01762390099989,34.495449066,86003150,0
"Daufuskie Island Historic District",-80.8661461669999,32.11315662,82003831,0
"Davenport Apartments",-82.3951586179999,34.84920027,82003855,0
"Davenport House",-82.2295684809999,34.9360046390001,98001623,0
"Davidson Hall, Coker College",-80.067778357,34.377322242,83003835,0
"Davis House",-80.2254732679999,33.6526255400001,83002191,0
"Davis Plantation",-81.31608458299991,34.3768213040001,71000776,0
"Davis, Winnie, Hall",-81.64858245799989,35.0570182800001,77001219,0
"Dawkins, Judge Thomas, House",-81.6205438089999,34.7186162400001,73001735,0
"Dawson-Vanderhorst House",-81.68223039599991,33.5803662380001,76001685,0
"Deas, Edmund H., House",-79.8624396349999,34.295598225,88000045,0
"Debruhl-Marshall House",-81.03378295900001,34.0103378300001,72001218,0
"Denmark High School",-81.1403516859999,33.3283981580001,01000297,0
"Dennis High School",-80.24846649199991,34.223964691,04001565,0
"Derham, John P., House",-78.9760971069999,34.1242294310001,05001154,0
"Dew Barn",-79.3576437749999,34.2843700970001,84003818,0
"Dial, Allen, House",-82.1011685269999,34.4767812370001,82003874,0
"Dillard Barn",-79.2354997099999,34.167732136,05001101,0
"Dillon County Courthouse",-79.38273620599991,34.4331703190001,81000564,0
"Dillon Downtown Historic District",-79.3711647709999,34.4166323970001,01001549,0
"Dillon, James W., House",-79.38270568799992,34.4331703190001,71000769,0
"Dixie Library Building",-80.8680351459999,33.492521803,85002336,0
"Dock Street Theatre",-79.9293594359999,32.7782592770001,73001684,0
"Donalds Grange No. 497",-82.3516081059999,34.368268792,94001564,0
"Donaldson, T. Q., House",-82.3962478639999,34.8323020940001,80003671,0
"Dorn, Joseph Jennings, House",-82.2929077149999,33.9137916560001,85003342,0
"Dorn&amp;apos;s Flour and Grist Mill",-82.2964670479999,33.9134647760001,76002158,0
"Dovillers-Manning-Magoffin House",-80.97704315199989,34.0091362000001,79003358,0
"Downtown Baptist Church",-82.4008865359999,34.8500671390001,77001225,0
"Drayton Hall",-80.07404783599991,32.8692408370001,66000701,0
"Dreher, Jacob Wingard, House",-81.2406613029999,34.0702180530001,83003875,0
"Duckett, Charles H., House",-82.0278396609999,34.494857788,86003151,0
"Dukes Gymnasium",-80.8501570489999,33.4972818790001,85002321,0
"Duncan, Bishop William Wallace, House",-81.9338378909999,34.9532203670001,76001712,0
"Duncan&amp;apos;s Creek Presbyterian Church",-81.8077654329999,34.521682049,73001714,0
"Dunklin, James, House",-82.0217819209999,34.496681213,74001861,0
"Dunlap, C. K., House",-80.1066970829999,34.3662567140001,91000472,0
"Earle Town House",-82.4066390989999,34.8631477360001,69000167,0
"Earle, Col. Elias, Historic District",-82.40138849699991,34.8631225460001,82003856,0
"Early Cotton Press",-79.51938909500001,34.3363967810001,72001206,0
"Easley High School Auditorium",-82.60156249999992,34.830383301,98001646,0
"East Home Avenue Historic District",-80.0702702659999,34.37918085300001,91000475,0
"East Main Street Historic District",-80.08252643499991,34.73573264000001,82003847,0
"East Main Street--Douglass Heights Historic District",-81.6129535379999,34.7156517830001,89000796,0
"East Park Historic District",-82.39145370899992,34.858466815,05001157,0
"East Richland Street--East Church Street Historic District",-80.57931807199991,34.5508810520001,89002142,0
"East Russell Street Area Historic District",-80.85089592599989,33.4933051140001,85002335,0
"Eau Claire Town Hall and Survey Publishing Company Building",-81.04090118399991,34.0384635930001,79003371,0
"Ebenezer Academy",-81.0523376459999,34.966678619,77001234,0
"Ebenezer Associate Reformed Presbyterian Church",-81.2605540899999,34.319180535,71000775,0
"Ebenezer Lutheran Chapel",-81.0359268189999,34.011238098,79003365,0
"Eddings Point Community Praise House",-80.54351757399992,32.4434132960001,88001739,0
"Eden Hall",-82.2523536969999,33.9885916220001,80003678,0
"Edgefield Historic District",-81.92605329599991,33.7921782560001,72001207,0
"Edisto Island Baptist Church",-80.2840373239999,32.572645891,82003839,0
"Edisto Island Presbyterian Church",-80.2966117469999,32.5790313740001,71000754,0
"Edwards, Broadus, House",-81.5505633869999,33.9032301000001,82003877,0
"Ellerbe&amp;apos;s Mill",-80.5300803919999,34.070015244,74001880,0
"Ellicott Rock",-83.10798844199989,35.0006238080001,73001722,0
"Elliott House",-81.0298339199999,34.729959265,71000764,0
"Ellis Avenue Historic District",-80.8626225069999,33.497972798,85002327,0
"Elmwood Cemetery",-81.0533212379999,34.0138128230001,96000984,0
"Elmwood Park Historic District",-81.04241496899991,34.013609633,91000529,0
"Elmwood Park Historic District (Boundary Increase)",-81.04286922699991,34.0123829080001,02000477,0
"English, Thomas, House",-80.5401746359999,34.1713234750001,82003871,0
"Ensor-Keenan House",-81.0417480469999,34.0428771970001,79003360,0
"Enston, William, Home",-79.9484235799999,32.8015631960001,96000493,0
"Enterprise Cotton Mills Building",-80.85329701099991,33.4866424670001,85002340,0
"Erskine College-Due West Historic District",-82.3902985889999,34.3293309850001,82003825,0
"Erwin House",-81.41359349999991,32.9542681890001,76001687,0
"Eutaw Springs Battleground Park",-80.2988520579999,33.4083782440001,70000593,0
"Evins-Bivings House",-81.94029998799989,34.9597358700001,70000601,0
"Exchange and Provost",-79.9270095829999,32.77684021,69000160,0
"Fair Forest Hotel",-81.62226867699989,34.7153854370001,84000346,0
"Fairfield Plantation",-79.4045680329999,33.1827272350001,74001838,0
"Fairfield Rice Mill Chimney",-79.21937910999991,33.392504021,88000527,0
"Fair-Rutherford and Rutherford Houses",-81.0228643919999,34.0067785040001,84002093,0
"Fair-Rutherford and Rutherford Houses",-81.0230918839999,34.0070490290001,84002093,0
"Fairview Presbyterian Church",-82.2512122499999,34.6437352940001,77001224,0
"Farmers&amp;apos; and Exchange Bank",-79.9269638059999,32.7774353030001,73001685,0
"Farmers and Merchants Bank Building",-80.69386278499989,33.8776362890001,86000541,0
