"title","longitude","latitude","refnum","has_location"
"Auditorium Building, Roosevelt University",-87.6243667599999,41.87575531,70000230,0
"Aurora College Complex",-88.3468933109999,41.7549896240001,84001126,0
"Aurora Elks Lodge No. 705",-88.3167037959999,41.7568778990001,80001369,0
"Austin Historic District",-87.76999494500001,41.8867156630001,85001741,0
"Austin Town Hall Park Historic District",-87.7651487119999,41.8805874000001,06001015,0
"Automatic Electric Company Building",-87.6525115969999,41.8765869140001,02001386,0
"AVR 661",-87.5751170419999,41.661834979,80001342,0
"Ayer Public Library",-89.54689603599991,40.3743356520001,98001352,0
"Ayers Bank Building",-90.22998809799991,39.7342872620001,86003178,0
"Babylon Bend Bridge",-90.3479976439999,40.58490681100011,80001355,0
"Bach, Emil, House",-87.6651916499999,42.0164108280001,79000821,0
"Bachmann, Charles and Naomi, House",-88.94668579099989,38.6247062680001,01000598,0
"Badollet House",-88.9446182249999,38.6287422180001,90001839,0
"Baha&amp;apos;i Temple",-87.68294525099989,42.073635101,78001140,0
"Bailey--Rug Building",-88.24356079099989,40.117401123,97001337,0
"Bailey-Michelet House",-87.69409942599989,42.080627441,82002533,0
"Baker, Frank J., House",-87.6939468379999,42.078712463,74000759,0
"Balaban &amp; Katz Uptown Theatre",-87.6606700949999,41.96959234400001,86003181,0
"Balaban and Katz Chicago Theatre",-87.6279067989999,41.8852806090001,79000822,0
"Baldwin, Hiram, House",-87.70966339099991,42.0867652890001,83000307,0
"Baltimore and Ohio Railroad Depot",-88.48770141599989,38.6678848270001,98000112,0
"Banta, Nathaniel Moore, House",-87.98393249499992,42.0875587460001,98000465,0
"Barber--Colman Company Historic District",-89.0979406859999,42.2593692280001,06000674,0
"Barber, Bryant H. and Lucie, House",-89.5814971919999,41.9863586430001,92001849,0
"Barber, Henry D., House",-89.5817413329999,41.9862403870001,74000770,0
"Barrington Historic District",-88.1368843299999,42.150504901,86001047,0
"Barry Historic District",-91.0386871779999,39.6939033140001,79000862,0
"Bassett, Orland P., House",-87.92176818799992,41.79657745400001,04001299,0
"Batavia Institute",-88.3154754639999,41.8453445430001,76000712,0
"Battery Rock",-88.0812719209999,37.5295579040001,98001257,0
"Beach, Thomas A., House",-88.5082855219999,40.7501564030001,83000324,0
"Beall--Orr House",-87.7585830689999,38.4120140080001,94000028,0
"Beardstown Grand Opera House",-90.43419549599992,40.0174697960001,00000471,0
"Beattie Park Mound Group",-89.0918832989999,42.274528456,91000084,0
"Beatty, Ross J., House",-87.79006957999991,42.181724548,82002553,0
"Beatty, Ross, House",-87.79045104999992,42.1797256470001,82002554,0
"Becker, A. G., Property",-87.7710494999999,42.1596870420001,84000343,0
"Beecher Hall, Illinois College",-90.2469528649999,39.7313867400001,74000769,0
"Beith, William, House",-88.3123092649999,41.91107559200011,83003575,0
"Belden Stratford Hotel",-87.6365356449999,41.923976898,92000485,0
"Belleville Historic District",-89.97896613299992,38.511069079,76002165,0
"Belmont-Sheffield Trust and Savings Bank Building",-87.65421295199991,41.9398956300001,84000931,0
"Belmonte Flats",-87.60467538799991,41.8167849170001,98000063,0
"Belvidere High School",-88.8409007689999,42.254832837,97000815,0
"Benjamin, Ruben M., House",-88.9882125849999,40.477958679,78003109,0
"Benjaminville Friends Meetinghouse and Burial Ground",-88.8059405169999,40.476480016,83003584,0
"Bennett, Edward H., House and Studio",-87.84484863299991,42.250305176,95000196,0
"Benson Water Tower",-89.1204717559999,40.8509975700001,87002034,0
"Berger--Kiel House",-89.8068008419999,38.5011482240001,99000977,0
"Berlemann House",-89.95565795900001,38.8111648560001,80001391,0
"Berwyn Health Center",-87.78831481899989,41.8432426450001,02001352,0
"Berwyn Municipal Building",-87.7907562259999,41.84321975700001,01000865,0
"Best Brewing Company of Chicago Building",-87.66179769399992,41.9386027370001,87001263,0
"Beta Theta Pi Fraternity House",-88.23683929399991,40.107944489,89001108,0
"Bethalto Village Hall",-90.0416919989999,38.9100853360001,87002049,0
"Biograph Theater Building",-87.6497573849999,41.9261817930001,84000934,0
"Bishop Hill Historic District",-90.1183546739999,41.2019312260001,70000244,0
"Black&amp;apos;s Store",-90.41424843199991,41.5570780450001,76000727,0
"Black Hawk Museum and Lodge",-90.5771255489999,41.4654731750001,85002402,0
"Black Homestead Farm",-90.44250005499991,39.2931598100001,05000110,0
"Blackman, George, House",-89.49333953899992,39.1529731750001,86003180,0
"Blackstone Hotel",-87.62461079399991,41.8734216870001,86001005,0
"Blakeman Bridge",-88.15020857099999,39.449577187,81000212,0
"Blanchard Hall",-88.09956963099999,41.8685952720001,79000836,0
"Bloom Township High School",-87.6437135459999,41.5144722790001,82002527,0
"Bloomingdale School--Village Hall",-88.08046722399992,41.9576225280001,94001263,0
"Bloomington Central Business District",-88.99324568099991,40.4804450390001,85000363,0
"Bohemian National Cemetery",-87.72423588699991,41.9790622370001,06000374,0
"Bohlander, Jacob, House",-87.8380508419999,41.890403748,89001113,0
"Bolivia Road Bridge",-89.3456906539999,39.769282515,03001464,0
"Boult, H. P., House",-89.6536331179999,39.7890014650001,82002598,0
"Bowen, Joseph T., Country Club",-87.8289428299999,42.3882859500001,78003400,0
"Boyce Building",-87.62996486899991,41.8909557750001,96000080,0
"Braeside School",-87.77143096899989,42.1547584530001,82002555,0
"Brainerd, Charles, House",-90.43119811999991,38.96985244800001,98000065,0
"Bressmer-Baker House",-89.6483509899999,39.7918463440001,82002599,0
"Bretz, John F., House and Warehouse",-89.6492691039999,39.8019752500001,00000945,0
"Briggs, Alexander, House",-88.1791687009999,39.4940948490001,80001341,0
"Brinkerhoff, George M., House",-89.6492919919999,39.8208923340001,78001186,0
"Broadway Historic District",-90.57165438599991,41.502132556,98001046,0
"Brookner, Christopher, House",-89.48062133799991,41.848731995,84000319,0
"Brower, Adolphus W., House",-88.6940612789999,41.9860916140001,79003160,0
"Brown Shoe Company Factory",-89.65463280099991,39.17395251,06001019,0
"Brown, William, Building",-89.09532165499991,42.2701416020001,00000946,0
"Bruce, James, Round Barn",-89.6492209759999,42.2519705350001,84001157,0
"Brunk Farmstead",-89.5866666619999,39.6975678040001,99001569,0
"Brussels Historic District",-90.5868854629999,38.949863926,98000981,0
"Bryan, William Jennings, Boyhood Home",-88.9456405639999,38.623840332,75000668,0
"Bryn Mawr Avenue Historic District",-87.65622931099991,41.98375831,95000482,0
"Buckeye Bridge",-90.3111362759999,40.5318112830001,80001361,0
"Buckingham Building",-87.6256408689999,41.876972198,00000942,0
"Buckles, Robert, Barn",-89.2736968659999,39.9855478840001,83000326,0
"Buena Park Historic District",-87.6516095879999,41.9580705120001,84000937,0
"Buffalo Grove Lime Kiln",-89.6102890959999,41.9860647530001,02001348,0
"Buffalo Township Public Library",-89.58038330099991,41.986221313,95001236,0
"Building at 1101-1113 Maple Avenue",-87.6850128169999,42.037891388,84000960,0
"Building at 1209-1217 Maple Avenue",-87.6849822999999,42.0397567750001,84000964,0
"Building at 1301-1303 Judson Avenue",-87.67676544199991,42.041229248,84000968,0
"Building at 1305-1307 Judson Avenue",-87.67676544199991,42.0412750240001,84000966,0
"Building at 1316 Maple Avenue",-87.6849822999999,42.0415115360001,84000969,0
"Building at 14--16 Pearson Street",-87.62785874699991,41.8974522180001,80001343,0
"Building at 1401-1407 Elmwood Avenue",-87.68344116199999,42.0428962710001,84000973,0
"Building at 1505-1509 Oak Avenue",-87.6867294309999,42.0444107060001,84000976,0
"Building at 1929-1931 Sherman Avenue",-87.6816024779999,42.0526466370001,84000978,0
"Building at 201 North Market Street",-88.2416534419999,40.117107391,97001335,0
"Building at 203-205 North Market Street",-88.24164581299991,40.1171264650001,97001336,0
"Building at 210-212 West North Street",-87.6337051389999,40.1263008120001,00001334,0
"Building at 2517 Central Street",-87.70825958299992,42.0643615720001,84000980,0
"Building at 2519 Central Street",-87.7082824709999,42.0643615720001,84000982,0
"Building at 2523 Central Street",-87.7083282469999,42.0643615720001,84000983,0
"Building at 257 East Delaware",-87.6197509769999,41.8992538450001,87001113,0
"Building at 417-419 Lee Street",-87.6766738889999,42.0355873110001,84000942,0
"Building at 548-606 Michigan Avenue",-87.6719741819999,42.0276451110001,84000945,0
"Building at 5510 North Sheridan",-87.6551513669999,41.9821815490001,01000870,0
"Building at 813-815 Forest Avenue",-87.6739654539999,42.032390594,84000950,0
"Building at 900 West Lake Street",-87.64990234399991,41.88563919100011,99000163,0
"Building at 923-925 Michigan Avenue",-87.67324829099989,42.034317017,84000953,0
"Building at 999 Michigan, 200 Lee",-87.6733322139999,42.03536224400011,84000958,0
"Buildings at 1104--1110 Seward",-87.6878599709999,42.0288765000001,86001743,0
"Buildings at 815-817 Brummel and 819-821 Brummel",-87.6843966009999,42.0213316560001,84000952,0
"Buildings at 860--880 Lake Shore Drive",-87.61884000000001,41.89898700000001,80001344,0
"Burlingham Building",-87.6316909789999,41.9005470280001,85000264,0
"Burnham Athenaeum",-88.2470932009999,40.1182746890001,78001115,0
"Butler School",-87.94635772699991,41.8324890140001,03000355,0
"Cahokia Mounds",-90.0714902339999,38.649923759,66000899,0
"Cairo Historic District",-89.17414195800001,37.00573706400011,79000815,0
"Caldwell Farmstead",-89.7058113519999,39.7025979670001,84001145,0
"Calumet Park",-87.5281811279999,41.71672467600011,03000788,0
"Calumet Plant, R. R. Donnelly &amp; Sons Company",-87.6194152829999,41.8527679440001,83000308,0
"Cambre House and Farm",-91.34320657399989,40.5940190160001,84000308,0
"Camelback Bridge",-88.98258655899991,40.4982665480001,97000383,0
"Camp Butler National Cemetery",-89.55578729599991,39.832948108,97000891,0
"Camp Lincoln Commissary Building",-89.6684417719999,39.81709671,84000333,0
"Camp Logan National Guard Rifle Range Historic District",-87.80855250699992,42.4683233970001,00000640,0
"Camp Mather--Camp Logan",-88.1784731879999,37.7065903310001,98000983,0
"Campana Factory",-88.3162960249999,41.8650726100001,79000841,0
"Campbell, Albert, House",-87.7830810549999,42.168750763,82002556,0
"Camptown Town Hall",-88.42934484599991,41.9323330860001,80001378,0
"Carithers Store Building",-90.42525934700001,40.36596962100001,87001262,0
"Carlinville Chapter House",-89.8772811889999,39.279525757,80001385,0
"Carlinville Historic District",-89.8716241059999,39.2795751550001,76000721,0
"Carmi Chapter House",-88.16835784899992,38.0850143430001,80001416,0
"Carney, John, House",-89.87905120799989,38.728664398,83000327,0
"Carr House",-90.64395904499992,40.9119873050001,88001229,0
"Carroll County Courthouse",-89.97844150899989,42.1005242470001,73000692,0
"Carrollton Courthouse Square Historic District",-90.40969332099991,39.301839536,85001667,0
"Carson, Pirie, Scott and Company",-87.62777709999992,41.8818931580001,70000231,0
"Carter, Frederick B., Jr., House",-87.67647552499992,42.0360984800001,74000758,0
"Carthage Courthouse Square Historic District",-91.13529183299991,40.4130077710001,86001482,0
"Carthage Jail",-91.1396865839999,40.415008545,73000703,0
"Castle Tower Apartments",-87.6815567019999,42.058204651,84000985,0
"Catlow Theatre",-88.1365783199999,42.1543716320001,89001112,0
"Cattle Bank",-88.23836517299991,40.1163902280001,75000642,0
"Cave-In-Rock",-88.1586720989999,37.467344557,98000984,0
"Cedar Crest Addition Historic District",-88.9852526369999,40.4962389560001,06001022,0
"Cemetery Road Bridge",-89.4115877149999,40.6974188220001,98000467,0
"Central Geneva Historic District",-88.3083365659999,41.8854015090001,79000845,0
"Central House",-89.6451187129999,42.4686546330001,99000585,0
"Central National Park Building",-89.5897521969999,40.6916885380001,78003450,0
"Central Park Theater",-87.62825775099989,41.8672943120001,05000873,0
"Central Springfield Historic District",-89.64894445499991,39.8003097000001,78001187,0
"Central Springfield Historic District (Boundary Increase)",-89.6480819669999,39.7988340040001,86003184,0
"Chain of Rocks Bridge",-90.17393881599992,38.761342223,06001091,0
"Chana School",-89.32691955599999,42.0207405090001,05001369,0
"Chanute Field Historic District",-88.1512680419999,40.3000476510001,06000594,0
"Chapin and Gore Building",-87.6253662109999,41.8795089720001,79000823,0
"Charnley, James, House",-87.6275939939999,41.9072647090001,70000232,0
"Charter Oak Schoolhouse",-89.7938882029999,38.0891114400001,78001181,0
"Chatauqua Auditorium",-88.79016356299991,39.4181507120001,78001190,0
"Chemical Laboratory",-88.22588348400001,40.1104049680001,86003148,0
"Chicago &amp; North Western Railway Stone Arch Bridge",-88.99752151599991,42.415754044,93000840,0
"Chicago and Eastern Illinois Railroad Depot",-89.26973672599992,37.2354739840001,86003168,0
"Chicago and North Western Railroad Depot",-87.7984771729999,41.9920196530001,01000081,0
"Chicago and North Western Railway Power House",-87.64127349899991,41.8859214780001,04001306,0
"Chicago and Northwestern Depot",-87.70567356699991,42.0775838970001,75000658,0
"Chicago and Northwestern Depot",-88.6905364989999,41.98746109000011,78003101,0
"Chicago Avenue Water Tower and Pumping Station",-87.62402174799992,41.8971038540001,75000644,0
"Chicago Beach Hotel",-87.5869642699999,41.8022855130001,86001193,0
"Chicago Bee Building",-87.62621643999999,41.828018236,86001090,0
"Chicago Board of Trade Building",-87.63213348399999,41.8781242370001,78003181,0
"Chicago Club",-87.62551879899991,41.876972198,05000109,0
"Chicago Great Western Railroad Depot",-90.22256869299993,42.3170916340001,96000098,0
"Chicago Harbor Lighthouse",-87.59065325500001,41.8893183000001,84000986,0
"Chicago Portage National Historic Site",-87.80780142399991,41.8106993250001,66000108,0
"Chicago Public Library, Central Building",-87.6250610349999,41.883220673,72000449,0
"Chicago Savings Bank Building",-87.6281356809999,41.8819961550001,75000645,0
"Chicago Telephone Company Kedzie Exchange",-87.71095275899999,41.8806037900001,01000594,0
"Chicago Varnish Company Building",-87.6292724609999,41.889221191,01000649,0
"Chicago, Burlington &amp; Quincy Railroad Depot",-89.7685023669999,41.0612582540001,87000650,0
"Chicago, Burlington &amp; Quincy Railroad Depot",-88.53842163099991,41.66230392500011,93001238,0
"Chicago, Burlington &amp; Quincy Railroad Station",-90.02885000199991,40.55650682600011,93000842,0
"Chicago, Burlington, &amp; Quincy Roundhouse and Locomotive Shop",-88.3109359739999,41.7591514590001,78001154,0
"Chicago, Burlington, and Quincy Railroad Depot",-88.3096466059999,41.8512077330001,79000842,0
"Chicago, Burlington, and Quincy Railroad Depot",-89.33307647699991,42.0017929080001,97000817,0
"Chicago, Milwaukee and St. Paul Railway Passenger Depot",-87.8496398929999,42.167362213,98000066,0
"Chicago, Rock Island and Pacific Railroad Depot",-88.7077636719999,41.3291664120001,95001239,0
"Chick House",-89.0952710349999,42.270639165,97000031,0
"Childs, Robert A. and Mary, House",-87.9271011349999,41.799541473,00000476,0
"Chipman, Edith, House",-90.42903900099991,40.2954483030001,96001290,0
"Chippiannock Cemetery",-90.57792727199991,41.4816941430001,94000437,0
"Christ Church of Lower Kickapoo",-89.7167235149999,40.7070753900001,83000333,0
"Christ Episcopal Church",-89.6477050779999,39.7972106930001,80001410,0
"Christ Episcopal Church",-88.08313751199999,41.5258865360001,82002603,0
"Christian Hill Historic District",-90.19212508299999,38.8950912130001,78001165,0
"Church of Christ",-90.74460704499991,39.7846146260001,06000675,0
"Church of the Epiphany",-87.6666183469999,41.87876510600011,98000067,0
"Church of the Holy Family",-90.18820835299991,38.5698841270001,70000851,0
"Church of the St. Sava Serbian Orthodox Monastery",-87.9509267319999,42.3333928910001,79000850,0
"Churchill, Richard, House",-87.79692077599989,42.1752319340001,82002557,0
"Churchville School",-87.9540389379999,41.935465492,99000114,0
"City and Town Hall",-89.0671965979999,41.9225282960001,92001006,0
"City Building",-88.3125076289999,41.91403961200011,79000847,0
"Clarke, Henry B., House",-87.62220764199991,41.8574028020001,71000290,0
"Clarksburg Schoolhouse",-88.7497951269999,39.33204395000011,00000952,0
"Clay County Jail",-88.50075052699989,38.772129884,98000986,0
"Clayson, George, House",-88.0379638669999,42.1103019710001,79000835,0
"Clayville Tavern",-89.8973254869999,39.87360402100011,73000718,0
"Cloud State Bank",-88.5366134639999,38.09421539300011,78001149,0
"Cloud, Aaron G., House",-88.5366058349999,38.0932655330001,78001150,0
"Clover Lawn",-88.98041534399989,40.4816246030001,72001479,0
"Cluever, Richard, House",-87.83358593999991,41.8930357560001,77000482,0
"Coca-Cola Bottling Company Building",-91.3776092529999,39.938201904,97000032,0
"Coca Cola Company Building",-87.62621431299991,41.86485644,91000114,0
"Coleman Hardware Company Building",-88.4283905029999,41.356800079,94000980,0
"Coles County Courthouse",-88.1746178459999,39.4947000700001,78001118,0
"Collins, Daniel Dove, House",-89.9927978519999,38.6678581240001,02001385,0
"Collinsville City Hall and Fire Station",-89.98599243199992,38.6697654720001,04000865,0
"Collinsville Masonic Temple Lodge No.712 A.F. &amp; A.M.",-89.9881744379999,38.670547485,05000430,0
"Colonnade Court",-87.67782592799991,42.0338478090001,84000987,0
"Columbus Park",-87.7696068009999,41.8744599970001,03001040,0
"Columbus Park",-87.7696068009999,41.8744599970001,91000567,0
"Colwell, E. B., and Company Department Store",-90.64831542999991,40.9108047490001,92001851,0
"Commercial House",-90.9428939819999,41.100597382,83000332,0
"Compton, Arthur H., House",-87.5962600709999,41.7924346920001,76000687,0
"Condit, Cortland, House",-89.39612576499989,41.18147535200011,83000335,0
"Conger, J. Newton, House",-90.22784423799992,41.0753479000001,79003111,0
"Connor House",-90.57192230199992,41.50507354700011,88001227,0
"Conway Building",-87.63127136200001,41.8831863400001,84000988,0
"Cook County Criminal Court Building",-87.6300659179999,41.8900451660001,84000281,0
"Cook County Hospital Administration Building",-87.6728148939999,41.8757884020001,06001017,0
"Cook Memorial Library",-87.95423889199991,42.287094116,01000867,0
"Cook, John W., Hall",-88.9923470909999,40.50908863000011,86000268,0
"Coonley, Avery, House",-87.8286593539999,41.8205303890001,70000243,0
"Copley, Col. Ira C., Mansion",-88.3246612549999,41.75969696000001,78001155,0
"Cornell Square",-87.6710818129999,41.8022302190001,05000875,0
"Coronado",-89.0929260249999,42.2734642030001,79000878,0
"Count&amp;apos;s House",-88.2715911869999,42.343952179,82002587,0
"Country Tea Room",-88.2591175389999,42.0406930550001,99000164,0
"Covell, Lucein Boneparte, House",-88.3104095459999,42.4762802120001,88003246,0
"Cox, George H., House",-88.9856643679999,40.477985382,85002838,0
"Crane Company Building",-87.6242370609999,41.87141037,01001538,0
"Crenshaw House",-88.2925783839999,37.7303959930001,85001164,0
"Creole House",-90.0944487819999,38.0861506270001,73000717,0
"Crow Island School",-87.7461166379999,42.1011123660001,89001730,0
"Cumberland County Courthouse",-88.2448615709999,39.2726289670001,81000220,0
"Cumberland Presbyterian Church",-89.59248352099992,40.66891861,80001401,0
"Cunningham, Andrew, Farm",-90.15834625499991,39.9513882890001,75000641,0
"Curtis, Elijah P., House",-88.7352066039999,37.1492919920001,78001172,0
"Dale Building",-87.6298928829999,40.1481265890001,99001711,0
"Dana, Susan Lawrence, House",-89.6520767209999,39.793930054,74000774,0
"Danville Branch, National Home for Disabled Volunteer Soldiers Historic District",-87.5875886809999,40.1245817860001,91001973,0
"Danville Public Library",-87.62998962399992,40.129688263,78003064,0
"Davis Square",-87.66749824199991,41.81301439700011,03000787,0
"Davis, David, III &amp; IV, House",-88.9802093509999,40.4807128910001,82000400,0
"Dawes, Charles Gates, House",-87.67308044399989,42.042526245,76000706,0
"Dawson Brothers Plant",-87.64759063700001,41.8917427060001,85000265,0
"De Priest, Oscar Stanton, House",-87.6179908729999,41.811670162,75000646,0
"Dearborn Station",-87.62918853799989,41.8722648620001,76000688,0
"Decatur Downtown Historic District",-88.9555563109999,39.842345154,85001011,0
"Decatur Historic District",-88.9630856849999,39.8391638450001,76000719,0
"Deere, John, House",-90.51953887899991,41.5015602110001,02001756,0
"Deere, John, House and Shop",-89.4146499629999,41.8966178890001,66000327,0
"Deerpath Hill Estates Historic District",-87.87032040599991,42.24553859800011,06000676,0
"Deerpath Inn",-87.8406982419999,42.2497634890001,92000482,0
"Delavan Commercial Historic District",-89.54722052699991,40.3723197580001,91001687,0
"Delaware Building",-87.62899780299992,41.8844604490001,74000749,0
"Dell Rhea&amp;apos;s Chicken Basket",-87.9390563959999,41.746078491,06000375,0
"Delta Kappa Epsilon Fraternity House",-88.2350082399999,40.109024048,90000114,0
"Delta Upsilon Fraternity House",-88.23509216299991,40.1054344180001,90000749,0
"Dement--Zinser House",-89.40723419199991,40.7043304440001,02001411,0
"Dempster Street Station",-87.7518920899999,42.0406112670001,95001005,0
"Denhart Bank Building",-89.40663146999989,40.7036170960001,05000874,0
"Denkmann-Hauberg House",-90.56662750199992,41.4985923770001,72000466,0
"Des Plaines Methodist Camp Ground",-87.8890797859999,42.033294417,05000429,0
"Dewes, Francis J., House",-87.64160919199991,41.9305801390001,73000694,0
"Dewey House",-87.8594249769999,42.3036746000001,85001008,0
"Dickson Mounds",-90.10862462799992,40.350825322,72000457,0
"Dilworth, Robert, House",-90.4228668209999,40.293643951,93001236,0
"Dorhmann--Buckman House",-87.83803558299991,41.9288520810001,94001598,0
"Douglas Tomb State Memorial",-87.60848816699991,41.831626219,76000689,0
"Downey Building",-89.2312774659999,40.260879517,04000069,0
"Downtown Hinsdale Historic District",-87.8532345359999,41.8050927880001,06000011,0
"Downtown Momence Historic District",-87.6627975359999,41.1566149260001,06000449,0
"Downtown Peotone Historic District",-87.79140499899999,41.3341662320001,05001253,0
"Downtown Quincy Historic District",-91.40772319199991,39.9323830980001,83000298,0
"Drake Hotel",-87.6239776609999,41.90001297,80001345,0
"Draser, George, Jr., House",-89.79991879899991,38.490182147,00000474,0
"Drummond, William E., House",-87.82731628399992,41.8893280030001,70000241,0
"Dryden, George B., House",-87.6883697509999,42.0415992740001,78001135,0
"Du Page County Courthouse",-88.1043853759999,41.8641815190001,78003107,0
"Du Quoin State Fairgrounds",-89.2270479729999,37.9826503080001,90000719,0
"Du Sable, Jean Baptiste Point, Homesite",-87.62344283899991,41.889640344,76000690,0
"Dubin, Henry, House",-87.7856597899999,42.1717262270001,82002558,0
"Dulaney, Robert L., House",-87.69741821299991,39.395244598,97000382,0
"Duncan Manor",-88.9105057229999,40.5695830760001,79003164,0
"Duncan, Joseph, House",-90.24837493899992,39.7346382140001,71000294,0
"Dundee Township Historic District",-88.2818673819999,42.101918643,75000666,0
"Dunham, Arthur J., House",-87.80036926299989,41.8351325990001,82002524,0
"Dupage Theatre and Dupage Shoppes",-88.01790593799991,41.8859205840001,87002047,0
"Durant House",-88.3473383639999,41.9272003780001,76000714,0
"Durell, William Franklin and Rebecca, House",-90.4310836789999,40.2936897280001,96001292,0
"Durham--Perry Farmstead",-87.87624512799991,41.149315771,06000445,0
"Dutch Mill",-88.30543776099999,41.8714832110001,79000843,0
"Duvall--Ash Farmstead",-90.1398340329999,40.5778198200001,93001237,0
"Dwight Chicago and Alton Railroad Depot",-88.4285858059999,41.086031887,82000398,0
"Dycus, Floyd and Glenora, House",-88.9521102909999,38.994510651,01000179,0
"Eagle Hotel",-88.1474357839999,41.3078827740001,94000021,0
"East Dubuque School",-90.64137275299991,42.4937956940001,82000396,0
"East Grove Street District--Bloomington",-88.9896462919999,40.47760642900001,86003176,0
"East Park Towers",-87.5844127739999,41.7996865000001,86001197,0
"East Ravenswood Historic District",-87.6692374219999,41.9602117790001,91001364,0
"East Rockford Historic District",-89.08780153399989,42.2676954900001,80001422,0
"Ebenezer Methodist Episcopal Chapel and Cemetery",-91.10280363999991,40.1588168550001,84000921,0
"Edgar County Courthouse",-87.69571494099991,39.61167793,81000221,0
"Edgewater Beach Apartments",-87.65511321999991,41.9828796390001,94000979,0
"Edwards Place",-89.6504669189999,39.8091278080001,69000058,0
"Edwardsville Chapter House",-89.96178436299989,38.8138542180001,80001392,0
"Effingham County Courthouse",-88.5418395999999,39.121414185,85002304,0
"Egyptian Theatre",-88.7525405879999,41.930671692,78003100,0
"Eighth Regiment Armory",-87.61928558299989,41.8302383420001,86001096,0
"El Paso Public Library",-89.0186157229999,40.7393608090001,94000972,0
"Eldorado City Hall",-88.44331359899989,37.8115386960001,95001237,0
"Eldred, James John, House",-90.5461475179999,39.3075722630001,99000732,0
"Elgin Academy",-88.27857971199991,42.040805817,76000713,0
"Elgin Historic District",-88.27461749599991,42.03638800200011,83000318,0
"Elgin National Watch Company Observatory",-88.2734680179999,42.0299835210001,94000976,0
"Elgin Tower Building",-88.28431701699991,42.037273407,02000542,0
